movieId,imdbId,tmdbId,title,genres,userId,rating,timestamp,tag
,,,,,198,5,1034134565,
,,,,,198,5,1034136682,
,,,,,198,4,1034137793,
,,,,,198,2,1034135503,
,,,,,198,3,1034137533,
,,,,,198,3,1034136655,
,,,,,198,3,1034135545,
,,,,,198,5,1034138519,
,,,,,198,3,1034136655,
,,,,,198,5,1034138384,
,,,,,198,4,1034137612,
,,,,,198,3,1034137298,
,,,,,198,4,1034137711,
,,,,,198,3,1034137838,
,,,,,198,4,1034136733,
,,,,,198,5,1034135578,
,,,,,198,4,1034135641,
,,,,,198,4,1034137838,
,,,,,198,3,1034138064,
,,,,,198,4,1034135217,
,,,,,198,3,1034138117,
,,,,,198,5,1034136733,
,,,,,198,1,1034196898,
,,,,,198,5,1034136085,
,,,,,198,2,1034139126,
,,,,,198,4,1034134297,
,,,,,198,1,1034135655,
,,,,,198,4,1034138064,
,,,,,198,4,1034135628,
,,,,,198,4,1034135578,
,,,,,198,2,1034138273,
,,,,,198,5,1034138875,
,,,,,198,4,1034136028,
,,,,,198,4,1034138678,
,,,,,198,2,1034139049,
,,,,,198,1,1034139135,
,,,,,198,2,1034136119,
,,,,,198,3,1034139198,
,,,,,198,5,1034139094,
,,,,,198,5,1034135628,
,,,,,198,4,1034138225,
,,,,,198,4,1034134690,
,,,,,198,2,1034138225,
,,,,,198,4,1034134690,
,,,,,198,3,1034139126,
,,,,,198,3,1034139066,
,,,,,198,4,1034138480,
,,,,,198,2,1034138079,
,,,,,198,1,1034136153,
,,,,,198,3,1034138247,
,,,,,198,2,1034138176,
,,,,,198,3,1034137504,
,,,,,198,5,1034134690,
,,,,,198,3,1034196167,
,,,,,198,2,1034137374,
,,,,,198,5,1034138159,
,,,,,198,4,1034137256,
,,,,,198,4,1034136177,
,,,,,198,4,1034136733,
,,,,,198,4,1034136733,
,,,,,198,5,1034136789,
,,,,,198,3,1034207373,
,,,,,198,3,1034135578,
,,,,,198,3,1034197876,
,,,,,198,2,1034139146,
,,,,,198,2,1034138079,
,,,,,198,3,1034207413,
,,,,,198,5,1034136119,
,,,,,198,5,1034137793,
,,,,,198,1,1034139198,
,,,,,198,1,1034138648,
,,,,,198,4,1034137919,
,,,,,198,3,1034136028,
,,,,,198,2,1034136166,
,,,,,198,4,1034136085,
,,,,,198,3,1039797076,
,,,,,198,4,1034135531,
,,,,,198,2,1034137364,
,,,,,198,3,1034135187,
,,,,,198,5,1034135489,
,,,,,198,1,1034136443,
,,,,,198,3,1034137826,
,,,,,198,5,1034136789,
,,,,,198,5,1034135531,
,,,,,198,2,1034138101,
,,,,,198,3,1034137427,
,,,,,198,4,1034136057,
,,,,,198,4,1034136454,
,,,,,198,2,1034196898,
,,,,,198,4,1034137768,
,,,,,198,1,1034134565,
,,,,,198,3,1034196149,
,,,,,198,4,1034196916,
,,,,,198,5,1034136008,
,,,,,198,2,1034139126,
,,,,,198,4,1034135655,
,,,,,198,5,1034134565,
,,,,,198,2,1039797046,
,,,,,198,2,1034138290,
,,,,,198,3,1034137809,
,,,,,198,3,1034135217,
,,,,,198,5,1034138704,
,,,,,198,5,1034136190,
,,,,,198,3,1034138079,
,,,,,198,3,1034136139,
,,,,,198,5,1034136008,
,,,,,198,5,1034134297,
,,,,,198,3,1034207302,
,,,,,198,3,1034138101,
,,,,,198,4,1034139066,
,,,,,198,3,1034138843,
,,,,,198,5,1034138862,
,,,,,198,5,1034196916,
,,,,,198,2,1034135389,
,,,,,198,3,1034135489,
,,,,,198,4,1039796825,
,,,,,198,4,1034207058,
,,,,,198,2,1034135655,
,,,,,198,4,1034136443,
,,,,,198,3,1034134690,
,,,,,198,3,1034138892,
,,,,,198,5,1039796811,
,,,,,198,2,1034195222,
,,,,,198,4,1034197876,
,,,,,198,4,1034136988,
,,,,,198,2,1034134802,
,,,,,198,3,1034135641,
,,,,,198,4,1039796697,
,,,,,198,4,1034137045,
,,,,,198,3,1034137010,
,,,,,198,3,1034207400,
,,,,,198,3,1034135357,
,,,,,198,4,1039796797,
,,,,,198,5,1034195998,
,,,,,198,5,1034134297,
,,,,,198,4,1034137281,
,,,,,198,3,1034196916,
,,,,,198,1,1034135389,
,,,,,198,3,1034138828,
,,,,,198,3,1034136139,
,,,,,198,4,1034207413,
,,,,,198,4,1034134565,
,,,,,198,4,1039796930,
,,,,,198,3,1039796917,
,,,,,198,4,1034135416,
,,,,,198,2,1034196027,
,,,,,198,1,1034137344,
,,,,,198,2,1039796861,
,,,,,198,1,1034196010,
,,,,,198,4,1034137213,
,,,,,198,2,1034139198,
,,,,,198,1,1034135389,
,,,,,198,3,1039796737,
,,,,,198,3,1034347012,
,,,,,198,1,1034139038,
,,,,,198,4,1034195349,
,,,,,198,4,1034135324,
,,,,,198,1,1034136388,
,,,,,198,2,1034136388,
,,,,,198,4,1034136695,
,,,,,198,4,1034139066,
,,,,,198,5,1034196106,
,,,,,198,2,1039796957,
,,,,,198,3,1034135416,
,,,,,198,3,1034135440,
,,,,,198,3,1039796901,
,,,,,198,5,1034135416,
,,,,,198,2,1034135451,
,,,,,198,5,1034134690,
,,,,,198,5,1034136388,
,,,,,199,4,1057590506,
,,,,,199,3,940544181,
,,,,,199,4,940543988,
,,,,,199,2,1022161793,
,,,,,199,4,940372914,
,,,,,199,5,940372513,
,,,,,199,4,940372656,
,,,,,199,3,940372883,
,,,,,199,4,940372419,
,,,,,199,1,941295529,
,,,,,199,3,940544216,
,,,,,199,1,940380890,
,,,,,199,3,940372348,
,,,,,199,4,940372782,
,,,,,199,3.5,1060289068,
,,,,,199,3,944513494,
,,,,,199,3,940373078,
,,,,,199,4,1022970258,
,,,,,199,2,1023654884,
,,,,,199,1.5,1094309696,
,,,,,199,3.5,1105715925,
,,,,,199,4,940372462,
,,,,,199,4,940372390,
,,,,,199,2,940372513,
,,,,,199,4,940372390,
,,,,,199,3,940456728,
,,,,,199,3.5,1060289084,
,,,,,199,2,940372744,
,,,,,199,2,940544026,
,,,,,199,3,940544360,
,,,,,199,4,940544155,
,,,,,199,1,940544740,
,,,,,199,4,940544320,
,,,,,199,4,940372697,
,,,,,199,3,940544964,
,,,,,199,3,941295675,
,,,,,199,2,1023654917,
,,,,,199,3,940372513,
,,,,,199,3,940544123,
,,,,,199,2,1023655015,
,,,,,199,5,940372656,
,,,,,199,4,940544123,
,,,,,199,2,940381095,
,,,,,199,5,940380371,
,,,,,199,3,940544279,
,,,,,199,1,1094309653,
,,,,,199,2,940543949,
,,,,,199,3,1087154726,
,,,,,199,2,1094309540,
,,,,,199,3.5,1057590366,
,,,,,199,3,1024884741,
,,,,,199,4,940372348,
,,,,,199,3,940544622,
,,,,,199,5,940372304,
,,,,,199,1,944513522,
,,,,,199,3,1126036262,
,,,,,199,3,940543804,
,,,,,199,5,940381382,
,,,,,199,3.5,1126036000,
,,,,,199,3,1024710076,
,,,,,199,4,940379738,
,,,,,199,3,940379738,
,,,,,199,3,940381876,
,,,,,199,4,946523653,
,,,,,199,5,1094260102,
,,,,,199,4.5,1261363313,
,,,,,199,5,940379698,
,,,,,199,4,1401308909,
,,,,,199,2,940379935,
,,,,,199,1,1126036284,
,,,,,199,5,940372265,
,,,,,199,4,946523745,
,,,,,199,4.5,1071179802,
,,,,,199,4,940372348,
,,,,,199,1.5,1105715856,
,,,,,199,3,940544026,
,,,,,199,2,1094309545,
,,,,,199,1,940544688,
,,,,,199,2,940380107,
,,,,,199,5,940380847,
,,,,,199,3,940372348,
,,,,,199,3,940379645,
,,,,,199,5,940380424,
,,,,,199,4.5,1401308834,
,,,,,199,4,940544123,
,,,,,199,3.5,1119190979,
,,,,,199,4,940379799,
,,,,,199,4,940380371,
,,,,,199,5,1070938364,
,,,,,199,4,940381382,
,,,,,199,3,940380847,
,,,,,199,5,940379738,
,,,,,199,2,940543906,
,,,,,199,4,946523745,
,,,,,199,4,940372592,
,,,,,199,4,940380410,
,,,,,199,5,940381382,
,,,,,199,4,1023655015,
,,,,,199,3,1023654652,
,,,,,199,5,940372697,
,,,,,199,5,1057590354,
,,,,,199,4,940381650,
,,,,,199,3,1023654918,
,,,,,199,5,940380499,
,,,,,199,3,941325416,
,,,,,199,5,1060289044,
,,,,,199,4,946523712,
,,,,,199,5,940381876,
,,,,,199,5,1095331581,
,,,,,199,4,946523712,
,,,,,199,4,940544083,
,,,,,199,5,946523712,
,,,,,199,4,1057590498,
,,,,,199,4.5,1095331617,
,,,,,199,1.5,1094309665,
,,,,,199,4,1023655054,
,,,,,199,4,1094309453,
,,,,,199,5,946523785,
,,,,,199,4,940544360,
,,,,,199,3.5,1061308947,
,,,,,199,3,1094309519,
,,,,,199,4,940372549,
,,,,,199,4.5,1061308941,
,,,,,199,1,943698847,
,,,,,199,5,940380653,
,,,,,199,2,940380653,
,,,,,199,1,940379896,
,,,,,199,3,940372830,
,,,,,199,4,940372462,
,,,,,199,1,940380923,
,,,,,199,3,1023654764,
,,,,,199,2,940544320,
,,,,,199,3,943698653,
,,,,,199,2,940544216,
,,,,,199,2.5,1094309629,
,,,,,199,5,1023654652,
,,,,,199,4,940373018,
,,,,,199,4,940456621,
,,,,,199,2,1023654736,
,,,,,199,2,955313862,
,,,,,199,3,940544249,
,,,,,199,3,940372592,
,,,,,199,5,1070938417,
,,,,,199,5,940372304,
,,,,,199,2,940372513,
,,,,,199,3,946223222,
,,,,,199,4,940372348,
,,,,,199,2,954193151,
,,,,,199,2,940379971,
,,,,,199,4,955806902,
,,,,,199,2,940380467,
,,,,,199,3,940372549,
,,,,,199,3,940372697,
,,,,,199,3,946223238,
,,,,,199,2,955313743,
,,,,,199,1,940372697,
,,,,,199,3,1023654791,
,,,,,199,4,995165354,
,,,,,199,3,940373078,
,,,,,199,3,940456648,
,,,,,199,3,940544360,
,,,,,199,2,940456582,
,,,,,199,5,940372390,
,,,,,199,4,1057590495,
,,,,,199,4,1261363367,
,,,,,199,3,1023654953,
,,,,,199,1,940380579,
,,,,,199,3,940379698,
,,,,,199,4,940372462,
,,,,,199,4,1023654764,
,,,,,199,3,940372462,
,,,,,199,2,940372513,
,,,,,199,3,940379799,
,,,,,199,3,1124392250,
,,,,,199,4,940380031,
,,,,,199,2.5,1074006407,
,,,,,199,3,940372883,
,,,,,199,4,1023655054,
,,,,,199,3,955313913,
,,,,,199,5,940372265,
,,,,,199,5,1023654985,
,,,,,199,3,1023654708,
,,,,,199,2,940544320,
,,,,,199,3.5,1090544240,
,,,,,199,3,1023654611,
,,,,,199,4,976291650,
,,,,,199,2,940545049,
,,,,,199,3,940381317,
,,,,,199,3.5,1060288828,
,,,,,199,4,976291668,
,,,,,199,3,940372656,
,,,,,199,4.5,1060289150,
,,,,,199,3,940380371,
,,,,,199,4,940380816,
,,,,,199,4,940372103,
,,,,,199,3,995165242,
,,,,,199,4,940371931,
,,,,,199,4,1018183577,
,,,,,199,2,940371961,
,,,,,199,4,940380229,
,,,,,199,4,1021178968,
,,,,,199,1.5,1095331656,
,,,,,199,4.5,1094309416,
,,,,,199,5,995165528,
,,,,,199,4,943698807,
,,,,,199,1,1093802585,
,,,,,199,2,1020087389,
,,,,,199,4,941325372,
,,,,,199,3,1094309616,
,,,,,199,5,1023654612,
,,,,,199,4,1105552028,
,,,,,199,1,940380136,
,,,,,199,4,940381023,
,,,,,199,5,941295364,
,,,,,199,2,940373078,
,,,,,199,4,941583590,
,,,,,199,4,945008920,
,,,,,199,4,1101838442,
,,,,,199,4.5,1105552056,
,,,,,199,4,940543988,
,,,,,199,4,1022384598,
,,,,,199,4,946523761,
,,,,,199,4,946523712,
,,,,,199,4,946523712,
,,,,,199,4.5,1060289034,
,,,,,199,2,941295627,
,,,,,199,2,941295627,
,,,,,199,4,1064681698,
,,,,,199,3,945008950,
,,,,,199,4,946523549,
,,,,,199,4,995165198,
,,,,,199,4,1401308949,
,,,,,199,4,948034556,
,,,,,199,3,951581366,
,,,,,199,2.5,1101533870,
,,,,,199,3.5,1095331575,
,,,,,199,3,1024104403,
,,,,,199,3,1070938466,
,,,,,199,2,952215276,
,,,,,199,3,1094309752,
,,,,,199,4,1261364736,
,,,,,199,1.5,1090544218,
,,,,,199,4,979418039,
,,,,,199,4,959638011,
,,,,,199,3,1018818501,
,,,,,199,4.5,1095331591,
,,,,,199,3.5,1401308851,
,,,,,199,2,1261364679,
,,,,,199,2,1024595450,
,,,,,199,3,1018206697,
,,,,,199,3,1018183623,
,,,,,199,4,1060289141,
,,,,,199,4,1024862818,
,,,,,199,1.5,1094309582,
,,,,,199,4,1022595594,
,,,,,199,4,1025918767,
,,,,,199,2,1025918733,
,,,,,199,3.5,1082556819,
,,,,,199,3.5,1057590671,
,,,,,199,3,1026613126,
,,,,,199,3,995165164,
,,,,,199,4,1082556764,
,,,,,199,5,1095331530,
,,,,,199,5,1070938326,
,,,,,199,4.5,1074006476,
,,,,,199,2.5,1105284698,
,,,,,199,4,1133207859,
,,,,,199,3,1018183597,
,,,,,199,3,1025918796,
,,,,,199,4,1082556698,
,,,,,199,3.5,1101073599,
,,,,,199,2.5,1090544433,
,,,,,199,2,1018206732,
,,,,,199,4,1018183644,
,,,,,199,3.5,1099856073,
,,,,,199,5,946523653,
,,,,,199,3.5,1095331571,
,,,,,199,4.5,1095331630,
,,,,,199,3.5,1060288943,
,,,,,199,3,1023592667,
,,,,,199,4,1023654612,
,,,,,199,1.5,1119190937,
,,,,,199,4,1057590429,
,,,,,199,2,1028066388,
,,,,,199,4.5,1094309740,
,,,,,199,3,1030155435,
,,,,,199,4.5,1094309746,
,,,,,199,3,1091369858,
,,,,,199,3.5,1094260030,
,,,,,199,3.5,1064681562,
,,,,,199,1.5,1133207839,
,,,,,199,3,1051818578,
,,,,,199,4.5,1123439297,
,,,,,199,4.5,1074006455,
,,,,,199,3.5,1102252563,
,,,,,199,4,1068349404,
,,,,,199,5,1112634613,
,,,,,199,4,1261363782,
,,,,,199,3,1082556845,
,,,,,199,3.5,1060288894,
,,,,,199,1.5,1094309574,
,,,,,199,2.5,1060288963,
,,,,,199,3.5,1064022775,
,,,,,199,3,1261363952,
,,,,,199,4,1060288780,
,,,,,199,3.5,1061734046,
,,,,,199,3.5,1071179792,
,,,,,199,4,1261363873,
,,,,,199,4.5,1261364227,
,,,,,199,3.5,1070289514,
,,,,,199,3,1115521347,
,,,,,199,4,1105552050,
,,,,,199,4,1401308873,
,,,,,199,3.5,1074006330,
,,,,,199,4,1073246272,
,,,,,199,3,1082556592,
,,,,,199,4,1094309318,
,,,,,199,4,1101073428,
,,,,,199,3.5,1101742892,
,,,,,199,3.5,1087154741,
,,,,,199,3,1261363340,
,,,,,199,2.5,1094516652,
,,,,,199,2.5,1094516666,
,,,,,199,3.5,1091369903,
,,,,,199,2,1094516626,
,,,,,199,2.5,1113258625,
,,,,,199,3,1101838567,
,,,,,199,3,1114434961,
,,,,,199,4.5,1093802567,
,,,,,199,3.5,1095331259,
,,,,,199,4.5,1113625062,
,,,,,199,3.5,1104698183,
,,,,,199,3.5,1106663077,
,,,,,199,3,1113258696,
,,,,,199,4,1261364247,
,,,,,199,4,1261363836,
,,,,,199,2.5,1119190953,
,,,,,199,3,1126036185,
,,,,,199,3.5,1261363947,
,,,,,199,3.5,1133207825,
,,,,,199,4.5,1261364263,
,,,,,199,4,1261363579,
,,,,,199,4,1261363787,
,,,,,199,4.5,1208646002,
,,,,,199,2.5,1261363569,
,,,,,199,1.5,1261363348,
,,,,,199,4,1261363832,
,,,,,199,4.5,1261364721,
,,,,,199,3.5,1261363917,
,,,,,199,4,1261364275,
,,,,,199,3.5,1261364752,
,,,,,199,5,1208646057,
,,,,,199,4,1261363652,
,,,,,199,4,1208645990,
,,,,,199,3,1261364710,
,,,,,199,3.5,1208645976,
,,,,,199,4,1261363877,
,,,,,199,3.5,1261363555,
,,,,,199,3,1261363564,
,,,,,199,4.5,1401308935,
,,,,,199,3.5,1261363910,
,,,,,199,2.5,1261364214,
,,,,,199,4.5,1261363408,
,,,,,200,3.5,1229886312,
,,,,,200,4,1229876436,
,,,,,200,4.5,1229887453,
,,,,,200,3.5,1229877095,
,,,,,200,2.5,1229877775,
,,,,,200,5,1229886362,
,,,,,200,4,1229885752,
,,,,,200,3,1229886642,
,,,,,200,4.5,1229887243,
,,,,,200,4.5,1229886082,
,,,,,200,4,1229885978,
,,,,,200,4,1229886183,
,,,,,200,1,1229878061,
,,,,,200,5,1229886006,
,,,,,200,3.5,1229888190,
,,,,,200,5,1229886402,
,,,,,200,5,1229878882,
,,,,,200,4,1229886407,
,,,,,200,4,1229877092,
,,,,,200,4,1229886266,
,,,,,200,4,1229886985,
,,,,,200,3.5,1229886978,
,,,,,200,4,1229886632,
,,,,,200,4,1229887499,
,,,,,200,5,1229876640,
,,,,,200,3.5,1229885895,
,,,,,200,3,1229886982,
,,,,,200,3.5,1229887138,
,,,,,200,3.5,1229876652,
,,,,,200,3,1229886921,
,,,,,200,3,1229886394,
,,,,,200,4,1229877199,
,,,,,200,3.5,1229886699,
,,,,,200,5,1229886223,
,,,,,200,3.5,1229885782,
,,,,,200,4,1229887359,
,,,,,200,2,1229886338,
,,,,,200,3.5,1229876512,
,,,,,200,3.5,1229886639,
,,,,,200,3.5,1229876476,
,,,,,200,4,1229876484,
,,,,,200,5,1229889847,
,,,,,200,3,1229877445,
,,,,,200,3,1229876447,
,,,,,200,3.5,1229876599,
,,,,,200,3.5,1229887412,
,,,,,200,3.5,1229886202,
,,,,,200,5,1229888447,
,,,,,200,4,1229886286,
,,,,,200,4,1229887977,
,,,,,200,4,1229887266,
,,,,,200,5,1229886264,
,,,,,200,5,1229886108,
,,,,,200,4,1229885859,
,,,,,200,5,1229885935,
,,,,,200,4,1229886360,
,,,,,200,3.5,1229877238,
,,,,,200,4.5,1229878369,
,,,,,200,4,1229887591,
,,,,,200,4,1229886705,
,,,,,200,3,1229876586,
,,,,,200,4,1229877810,
,,,,,200,4,1229876610,
,,,,,200,3.5,1229886275,
,,,,,200,3,1229876491,
,,,,,200,3.5,1229887127,
,,,,,200,4,1229876861,
,,,,,200,5,1229887379,
,,,,,200,3.5,1229887163,
,,,,,200,4,1229886849,
,,,,,200,1,1229889470,
,,,,,200,3.5,1229886995,
,,,,,200,5,1229887046,
,,,,,200,3.5,1229888241,
,,,,,200,3.5,1229877723,
,,,,,200,3.5,1229886166,
,,,,,200,2,1229889886,
,,,,,200,4.5,1229887705,
,,,,,200,4,1229885975,
,,,,,200,3,1229887335,
,,,,,200,4,1229886301,
,,,,,200,4,1229886938,
,,,,,200,3,1229887041,
,,,,,200,3.5,1229886367,
,,,,,200,4.5,1229887174,
,,,,,200,2.5,1229886327,
,,,,,200,4.5,1229887448,
,,,,,200,5,1229887270,
,,,,,200,3,1229877667,
,,,,,200,1,1229889198,
,,,,,200,4,1229886448,
,,,,,200,4,1229878679,
,,,,,200,4,1229887073,
,,,,,200,4,1229877812,
,,,,,200,4,1229877814,
,,,,,200,3,1229886443,
,,,,,200,4,1229889065,
,,,,,200,4,1229886375,
,,,,,200,0.5,1229877257,
,,,,,200,5,1229876626,
,,,,,200,4.5,1229888469,
,,,,,200,3.5,1229889153,
,,,,,200,3.5,1229887751,
,,,,,200,3.5,1229886319,
,,,,,200,4,1229876415,
,,,,,200,3,1229887034,
,,,,,200,4.5,1229889768,
,,,,,200,3.5,1229887097,
,,,,,200,5,1229886174,
,,,,,200,4,1229889128,
,,,,,200,4.5,1229888418,
,,,,,200,4,1229886460,
,,,,,200,4,1229888459,
,,,,,200,5,1229887354,
,,,,,200,5,1229876838,
,,,,,200,4,1229888352,
,,,,,200,3,1229876430,
,,,,,200,4,1229887060,
,,,,,200,3,1229885944,
,,,,,200,4,1229887303,
,,,,,200,4,1229877731,
,,,,,200,3,1229887542,
,,,,,200,4.5,1229887852,
,,,,,200,4,1229878170,
,,,,,200,4,1229889465,
,,,,,200,3.5,1229886272,
,,,,,200,4,1229888219,
,,,,,200,5,1229886718,
,,,,,200,4,1229887433,
,,,,,200,4,1229888416,
,,,,,200,4,1229888513,
,,,,,200,5,1229885970,
,,,,,200,4,1229889300,
,,,,,200,4,1229877799,
,,,,,200,4,1229888156,
,,,,,200,3.5,1229888391,
,,,,,200,4,1229886949,
,,,,,200,4,1229887801,
,,,,,200,3,1229888256,
,,,,,200,4,1229886966,
,,,,,200,5,1229887525,
,,,,,200,5,1229888435,
,,,,,200,4,1229886342,
,,,,,200,5,1229886433,
,,,,,200,3,1229887746,
,,,,,200,3,1229888349,
,,,,,200,4,1229886217,
,,,,,200,3.5,1229886187,
,,,,,200,4,1229889147,
,,,,,200,4,1229887527,
,,,,,200,4,1229885786,
,,,,,200,2,1229888400,
,,,,,200,3.5,1229889846,
,,,,,200,4,1229878736,
,,,,,200,4.5,1229877289,
,,,,,200,3.5,1229878135,
,,,,,200,4,1229887844,
,,,,,200,4.5,1229886373,
,,,,,200,4,1229878038,
,,,,,200,4,1229886309,
,,,,,200,4,1229889194,
,,,,,200,4,1229887324,
,,,,,200,4,1229888787,
,,,,,200,4,1229887444,
,,,,,200,4.5,1229888045,
,,,,,200,3.5,1229886197,
,,,,,200,5,1229887361,
,,,,,200,4,1229886106,
,,,,,200,3,1229885960,
,,,,,200,4,1229889257,
,,,,,200,3.5,1229888764,
,,,,,200,4,1229886695,
,,,,,200,3.5,1229878334,
,,,,,200,3.5,1229878716,
,,,,,200,3.5,1229887465,
,,,,,200,4.5,1229888192,
,,,,,200,3,1229885793,
,,,,,200,5,1229886822,
,,,,,200,2.5,1229887618,
,,,,,200,3.5,1229887735,
,,,,,200,4.5,1229876637,
,,,,,200,4,1229878221,
,,,,,200,3.5,1229889059,
,,,,,200,3,1229877332,
,,,,,200,3,1229878977,
,,,,,200,5,1229888086,
,,,,,200,4,1229889568,
,,,,,200,5,1229886349,
,,,,,200,3.5,1229885803,
,,,,,200,4,1229886121,
,,,,,200,4,1229886103,
,,,,,200,5,1229885760,
,,,,,200,2.5,1229886424,
,,,,,200,4,1229886061,
,,,,,200,4,1229878007,
,,,,,200,5,1229889133,
,,,,,200,3,1229877842,
,,,,,200,2.5,1229877019,
,,,,,200,4,1229877425,
,,,,,200,4.5,1229886919,
,,,,,200,3.5,1229885797,
,,,,,200,3.5,1229877074,
,,,,,200,4,1229878516,
,,,,,200,3.5,1229885871,
,,,,,200,3.5,1229877721,
,,,,,200,3,1229878346,
,,,,,200,2,1229877889,
,,,,,200,3.5,1229889092,
,,,,,200,4,1229886071,
,,,,,200,4,1229887810,
,,,,,200,4.5,1229886220,
,,,,,200,4.5,1229886260,
,,,,,200,5,1229887017,
,,,,,200,4,1229878108,
,,,,,200,4,1229885852,
,,,,,200,5,1229885931,
,,,,,200,4,1229887107,
,,,,,200,4,1229885937,
,,,,,200,4,1229886974,
,,,,,200,4,1229876905,
,,,,,200,3.5,1229888249,
,,,,,200,4,1229886346,
,,,,,200,2.5,1229888021,
,,,,,200,3,1229887584,
,,,,,200,4,1229889056,
,,,,,200,5,1229887075,
,,,,,200,5,1229886192,
,,,,,200,4,1229886357,
,,,,,200,4.5,1229887177,
,,,,,200,4,1229889117,
,,,,,200,3.5,1229877947,
,,,,,200,3,1229889245,
,,,,,200,4,1229886816,
,,,,,200,2.5,1229889580,
,,,,,200,3.5,1229877297,
,,,,,200,5,1229887837,
,,,,,200,4.5,1229886079,
,,,,,200,4,1229887487,
,,,,,200,5,1229885738,
,,,,,200,3.5,1229876874,
,,,,,200,4.5,1229888275,
,,,,,200,4,1229887391,
,,,,,200,3.5,1229876852,
,,,,,200,3.5,1229886111,
,,,,,200,3,1229889261,
,,,,,200,4,1229886288,
,,,,,200,3.5,1229887370,
,,,,,200,2.5,1229886114,
,,,,,200,1,1229878063,
,,,,,200,3,1229877411,
,,,,,200,4,1229878518,
,,,,,200,4,1229887290,
,,,,,200,5,1229888742,
,,,,,200,4,1229886997,
,,,,,200,3.5,1229888393,
,,,,,200,2,1229886846,
,,,,,200,4,1229887865,
,,,,,200,4,1229885891,
,,,,,200,3.5,1229878719,
,,,,,200,3.5,1229877827,
,,,,,200,3,1229877216,
,,,,,200,2.5,1229887558,
,,,,,200,3,1229877974,
,,,,,200,2,1229878742,
,,,,,200,4.5,1229889685,
,,,,,200,3.5,1229886720,
,,,,,200,4,1229877759,
,,,,,200,4,1229888123,
,,,,,200,4,1229888244,
,,,,,200,5,1229887684,
,,,,,200,5,1229886430,
,,,,,200,4,1229886896,
,,,,,200,5,1229887116,
,,,,,200,4,1229885879,
,,,,,200,4,1229888534,
,,,,,200,2.5,1229888450,
,,,,,200,4,1229886857,
,,,,,200,3,1229877839,
,,,,,200,4.5,1229887133,
,,,,,200,3,1229877023,
,,,,,200,2.5,1229877149,
,,,,,200,3,1229887949,
,,,,,200,5,1229887534,
,,,,,200,3.5,1229878759,
,,,,,200,4,1229886396,
,,,,,200,3.5,1229887062,
,,,,,200,3.5,1229887007,
,,,,,200,4.5,1229887404,
,,,,,200,5,1229878699,
,,,,,200,3,1229877358,
,,,,,200,3,1229887687,
,,,,,200,4,1229887153,
,,,,,200,3,1229887508,
,,,,,200,4.5,1229888358,
,,,,,200,5,1229885889,
,,,,,200,5,1229886335,
,,,,,200,3.5,1229888476,
,,,,,200,4.5,1229887105,
,,,,,200,3,1229878418,
,,,,,200,4,1229887572,
,,,,,200,3.5,1229886419,
,,,,,200,5,1229885814,
,,,,,200,4,1229887544,
,,,,,200,2,1229877311,
,,,,,200,0.5,1229878711,
,,,,,200,3,1229878025,
,,,,,200,4.5,1229886399,
,,,,,200,5,1229886899,
,,,,,200,5,1229876946,
,,,,,200,4,1229887254,
,,,,,200,4,1229887155,
,,,,,200,1,1229889097,
,,,,,200,3,1229886946,
,,,,,200,4,1229886936,
,,,,,200,5,1229877110,
,,,,,200,4,1229878520,
,,,,,200,4.5,1229886871,
,,,,,200,5,1229885874,
,,,,,200,4.5,1229887490,
,,,,,200,4,1229876928,
,,,,,200,4,1229887672,
,,,,,200,4,1229876843,
,,,,,200,5,1229885836,
,,,,,200,3.5,1229876922,
,,,,,200,4.5,1229886298,
,,,,,200,1,1229887297,
,,,,,200,3,1229889251,
,,,,,200,4,1229887610,
,,,,,200,5,1229887768,
,,,,,200,3.5,1229887390,
,,,,,200,4,1229889835,
,,,,,200,4,1229887427,
,,,,,200,3.5,1229876803,
,,,,,200,4,1229887817,
,,,,,201,5,939801780,
,,,,,201,4,939227085,
,,,,,201,4,939227554,
,,,,,201,4,941211478,
,,,,,201,5,939227591,
,,,,,201,4,939833041,
,,,,,201,5,939801740,
,,,,,201,1,939227085,
,,,,,201,4,939227808,
,,,,,201,4,939226657,
,,,,,201,4,941212999,
,,,,,201,3,941211804,
,,,,,201,2,941211804,
,,,,,201,5,939226374,
,,,,,201,3,940350410,
,,,,,201,5,939833199,
,,,,,201,5,939821323,
,,,,,201,5,939801781,
,,,,,201,4,939810830,
,,,,,201,4,941212999,
,,,,,201,5,941211343,
,,,,,201,5,939224710,
,,,,,201,4,939821323,
,,,,,201,5,940350613,
,,,,,201,5,941211417,
,,,,,201,3,939226657,
,,,,,201,5,939832910,
,,,,,201,5,939226161,
,,,,,201,3,939801904,
,,,,,201,5,939227479,
,,,,,201,4,939226691,
,,,,,201,4,939227013,
,,,,,201,3,940006866,
,,,,,201,4,940350528,
,,,,,201,4,939801930,
,,,,,201,4,939225400,
,,,,,201,3,941212999,
,,,,,201,5,941211478,
,,,,,201,4,941211442,
,,,,,201,5,939227261,
,,,,,201,5,939801781,
,,,,,201,5,939227364,
,,,,,201,5,940006866,
,,,,,201,4,939227627,
,,,,,201,5,941211417,
,,,,,201,4,939226122,
,,,,,201,5,939226860,
,,,,,201,4,939820856,
,,,,,201,5,939227212,
,,,,,201,5,939227177,
,,,,,201,3,939227085,
,,,,,201,2,939226657,
